feature_name,feature_source,importance
ConvNeXt_feature_324,ConvNeXt,0.010389288
ConvNeXt_feature_565,ConvNeXt,0.010342268
ConvNeXt_feature_797,ConvNeXt,0.010333548
ConvNeXt_feature_934,ConvNeXt,0.0103245545
ConvNeXt_feature_531,ConvNeXt,0.010291992
ConvNeXt_feature_342,ConvNeXt,0.010287647
ConvNeXt_feature_152,ConvNeXt,0.0102661755
ConvNeXt_feature_445,ConvNeXt,0.0102445865
ConvNeXt_feature_100,ConvNeXt,0.0101692695
ConvNeXt_feature_418,ConvNeXt,0.010138742
ConvNeXt_feature_642,ConvNeXt,0.010122515
ConvNeXt_feature_715,ConvNeXt,0.010119512
ConvNeXt_feature_1021,ConvNeXt,0.010105556
ConvNeXt_feature_627,ConvNeXt,0.010105468
ConvNeXt_feature_170,ConvNeXt,0.010079774
ConvNeXt_feature_801,ConvNeXt,0.010077445
