feature_name,feature_source,importance
ConvNeXt_feature_492,ConvNeXt,0.008550019
ConvNeXt_feature_585,ConvNeXt,0.008546952
ConvNeXt_feature_78,ConvNeXt,0.008544727
ConvNeXt_feature_72,ConvNeXt,0.00848747
ConvNeXt_feature_482,ConvNeXt,0.00846107
ConvNeXt_feature_960,ConvNeXt,0.0084539
ConvNeXt_feature_160,ConvNeXt,0.008421012
ConvNeXt_feature_156,ConvNeXt,0.008417641
ConvNeXt_feature_621,ConvNeXt,0.008408654
ConvNeXt_feature_223,ConvNeXt,0.008304712
ConvNeXt_feature_635,ConvNeXt,0.008228567
ConvNeXt_feature_684,ConvNeXt,0.008223519
ConvNeXt_feature_600,ConvNeXt,0.008206231
ConvNeXt_feature_905,ConvNeXt,0.008196435
ConvNeXt_feature_958,ConvNeXt,0.008179826
ConvNeXt_feature_52,ConvNeXt,0.008175905
